Member ID,Check-in Date
MEM0062,2024-06-02
MEM0062,2023-10-12
MEM0062,2023-08-15
MEM0062,2023-05-22
MEM0062,2024-08-30
MEM0062,2023-06-27
MEM0062,2023-12-19
MEM0062,2024-09-21
MEM0062,2024-06-22
MEM0062,2023-08-08
MEM0062,2024-03-13
MEM0062,2023-09-21
MEM0062,2024-05-01
MEM0062,2024-03-19
MEM0062,2024-09-06
MEM0062,2023-10-06
MEM0062,2023-02-27
MEM0062,2024-03-02
MEM0062,2024-05-15
MEM0062,2024-10-27
MEM0062,2023-06-20
MEM0062,2023-11-21
MEM0062,2024-05-16
MEM0062,2024-02-27
MEM0062,2023-11-04
MEM0062,2024-01-07
MEM0062,2024-04-14
MEM0063,2024-06-25
MEM0063,2024-11-01
MEM0063,2024-02-19
MEM0063,2024-02-10
MEM0063,2023-12-29
MEM0063,2024-08-29
MEM0063,2024-01-21
MEM0063,2024-09-19
MEM0063,2024-08-05
MEM0063,2024-08-22
MEM0063,2024-02-19
MEM0063,2024-12-23
MEM0063,2024-06-09
MEM0063,2024-01-18
MEM0063,2024-11-27
MEM0063,2024-11-20
MEM0063,2024-11-18
MEM0063,2024-06-08
MEM0063,2024-08-14
MEM0063,2024-07-11
MEM0063,2024-12-08
MEM0063,2024-07-30
MEM0063,2024-08-27
MEM0063,2023-12-03
MEM0063,2024-01-05
MEM0063,2024-02-19
MEM0063,2024-07-25
MEM0063,2024-10-31
MEM0063,2024-12-13
MEM0063,2024-11-15
MEM0063,2024-03-09
MEM0063,2024-02-22
MEM0063,2024-06-11
MEM0063,2024-08-11
MEM0063,2024-01-09
MEM0063,2023-12-16
MEM0063,2024-12-28
MEM0063,2024-11-13
MEM0063,2024-10-07
MEM0063,2024-12-22
MEM0063,2024-06-28
MEM0063,2024-11-23
MEM0063,2024-02-29
MEM0063,2024-01-27
MEM0063,2024-03-05
MEM0063,2024-03-04
MEM0063,2024-11-06
MEM0063,2024-02-25
MEM0063,2024-08-03
MEM0063,2023-12-24
MEM0063,2024-09-18
MEM0063,2024-08-30
MEM0063,2024-10-03
MEM0063,2024-04-02
MEM0063,2024-04-08
MEM0063,2024-03-24
MEM0063,2024-08-31
MEM0063,2024-11-02
MEM0063,2024-04-10
MEM0063,2024-04-12
MEM0063,2024-02-25
MEM0063,2024-11-16
MEM0063,2024-12-26
MEM0063,2024-02-21
MEM0063,2024-10-22
MEM0063,2024-02-09
MEM0063,2024-04-28
MEM0063,2023-12-18
MEM0063,2024-10-04
MEM0063,2024-03-16
MEM0063,2024-05-15
MEM0063,2024-06-20
MEM0063,2024-06-16
MEM0063,2024-06-04
MEM0063,2024-10-19
MEM0063,2024-08-23
MEM0063,2024-11-29
MEM0063,2024-03-11
MEM0063,2024-11-08
MEM0063,2024-10-17
MEM0063,2024-07-03
MEM0063,2024-09-05
MEM0063,2024-05-12
MEM0063,2024-05-07
MEM0063,2024-08-09
MEM0063,2024-12-02
MEM0063,2024-03-08
MEM0063,2023-12-20
MEM0063,2024-10-24
MEM0064,2024-11-14
MEM0064,2023-03-01
MEM0064,2024-06-28
MEM0064,2023-06-11
MEM0064,2023-10-12
MEM0064,2023-04-17
MEM0064,2023-04-16
MEM0064,2024-03-15
MEM0064,2023-08-17
MEM0064,2024-12-01
MEM0064,2024-08-05
MEM0064,2023-11-15
MEM0064,2024-04-09
MEM0064,2024-08-22
MEM0064,2024-04-17
MEM0064,2023-02-26
MEM0064,2024-09-17
MEM0064,2023-01-14
MEM0064,2024-03-16
MEM0064,2023-01-19
MEM0064,2024-11-25
MEM0064,2023-04-24
MEM0064,2023-08-18
MEM0064,2023-06-21
MEM0064,2023-10-23
MEM0064,2023-07-09
MEM0064,2024-03-02
MEM0064,2023-03-21
MEM0064,2024-10-20
MEM0064,2023-07-02
MEM0064,2024-05-14
MEM0064,2024-12-09
MEM0064,2023-03-13
MEM0064,2023-09-06
MEM0064,2023-05-27
MEM0064,2024-09-10
MEM0064,2023-10-24
MEM0064,2024-08-05
MEM0064,2024-04-15
MEM0064,2024-05-21
MEM0064,2023-07-13
MEM0064,2023-03-10
MEM0064,2024-05-09
MEM0064,2023-02-22
MEM0064,2023-12-30
MEM0064,2024-04-19
MEM0064,2024-06-05
MEM0064,2024-03-07
MEM0064,2023-10-26
MEM0064,2024-03-11
MEM0064,2024-11-27
MEM0064,2024-11-22
MEM0064,2023-07-18
MEM0064,2023-05-09
MEM0064,2024-06-16
MEM0064,2024-02-16
MEM0064,2023-03-07
MEM0064,2024-11-25
MEM0064,2023-08-30
MEM0064,2024-01-05
MEM0064,2024-06-20
MEM0064,2024-01-20
MEM0064,2024-03-07
MEM0064,2023-03-25
MEM0064,2024-11-28
MEM0064,2024-09-03
MEM0065,2023-07-02
MEM0065,2023-07-03
MEM0065,2023-07-26
MEM0065,2023-06-22
MEM0065,2023-06-21
MEM0065,2023-06-09
MEM0065,2023-06-08
MEM0065,2023-06-29
MEM0065,2023-06-05
MEM0065,2023-08-17
MEM0065,2023-08-19
MEM0065,2023-08-09
MEM0065,2023-07-17
MEM0065,2023-06-13
MEM0065,2023-07-28
MEM0065,2023-07-17
MEM0065,2023-06-10
MEM0065,2023-07-18
MEM0065,2023-07-05
MEM0065,2023-06-26
MEM0065,2023-05-23
MEM0065,2023-07-13
MEM0065,2023-08-15
MEM0065,2023-07-31
MEM0065,2023-06-28
MEM0065,2023-07-26
MEM0065,2023-07-12
MEM0065,2023-05-23
MEM0065,2023-08-21
MEM0065,2023-06-12
MEM0065,2023-07-14
MEM0065,2023-06-07
MEM0065,2023-07-22
MEM0065,2023-07-15
MEM0065,2023-07-01
MEM0065,2023-06-17
MEM0065,2023-08-10
MEM0065,2023-08-22
MEM0065,2023-07-26
MEM0065,2023-08-04
MEM0065,2023-07-25
MEM0065,2023-07-04
MEM0065,2023-06-08
MEM0065,2023-07-20
MEM0065,2023-06-14
MEM0065,2023-05-29
MEM0065,2023-07-05
MEM0065,2023-07-14
MEM0065,2023-08-01
MEM0065,2023-08-09
MEM0065,2023-06-25
MEM0065,2023-07-07
MEM0065,2023-07-29
MEM0065,2023-08-08
MEM0065,2023-08-08
MEM0065,2023-06-07
MEM0065,2023-08-01
MEM0065,2023-06-10
MEM0065,2023-05-24
MEM0065,2023-06-01
MEM0065,2023-07-11
MEM0065,2023-08-11
MEM0065,2023-06-03
MEM0065,2023-07-31
MEM0065,2023-06-13
MEM0065,2023-06-23
MEM0065,2023-08-14
MEM0065,2023-05-23
MEM0066,2023-10-15
MEM0066,2023-12-06
MEM0066,2024-06-05
MEM0066,2023-09-23
MEM0066,2024-10-14
MEM0066,2024-12-04
MEM0066,2024-09-25
MEM0066,2024-07-31
MEM0066,2023-10-14
MEM0066,2023-09-27
MEM0066,2024-06-08
MEM0066,2023-12-06
MEM0066,2024-12-06
MEM0066,2023-10-06
MEM0066,2023-12-18
MEM0066,2023-10-25
MEM0066,2024-03-10
MEM0066,2024-04-06
MEM0066,2024-03-03
MEM0066,2023-11-08
MEM0066,2024-07-13
MEM0066,2024-01-08
MEM0066,2023-10-25
MEM0066,2024-09-12
MEM0066,2023-12-06
MEM0066,2024-08-01
MEM0066,2023-11-26
MEM0066,2024-06-20
MEM0066,2023-12-28
MEM0066,2024-03-26
MEM0066,2024-07-30
MEM0066,2024-10-17
MEM0066,2024-02-01
MEM0066,2023-10-05
MEM0066,2023-11-18
MEM0066,2023-11-06
MEM0066,2024-08-08
MEM0066,2024-10-17
MEM0066,2023-10-04
MEM0066,2023-12-06
MEM0066,2024-02-16
MEM0066,2024-02-16
MEM0066,2024-01-29
MEM0066,2023-11-10
MEM0066,2023-09-03
MEM0067,2023-05-06
MEM0067,2024-11-28
MEM0067,2024-01-30
MEM0067,2023-11-01
MEM0067,2024-10-04
MEM0067,2023-08-16
MEM0067,2023-05-15
MEM0067,2024-12-08
MEM0067,2023-08-03
MEM0067,2023-12-17
MEM0067,2023-09-08
MEM0067,2023-11-30
MEM0067,2023-08-10
MEM0067,2023-07-18
MEM0067,2023-11-12
MEM0067,2023-06-30
MEM0067,2024-11-08
MEM0067,2023-06-06
MEM0067,2024-10-13
MEM0067,2024-11-29
MEM0067,2024-02-13
MEM0067,2024-09-10
MEM0067,2023-11-08
MEM0067,2024-09-14
MEM0067,2024-07-20
MEM0067,2023-09-12
MEM0067,2024-02-21
MEM0067,2023-08-27
MEM0067,2023-11-20
MEM0067,2023-05-18
MEM0067,2024-01-31
MEM0067,2024-12-26
MEM0067,2023-12-06
MEM0067,2024-07-22
MEM0067,2024-09-28
MEM0067,2024-07-25
MEM0067,2023-07-18
MEM0067,2024-10-23
MEM0067,2023-08-14
MEM0067,2023-10-28
MEM0067,2024-07-05
MEM0067,2023-08-30
MEM0067,2023-10-18
MEM0067,2023-06-15
MEM0067,2024-07-07
MEM0067,2024-04-13
MEM0067,2024-07-02
MEM0067,2024-05-05
MEM0067,2023-09-02
MEM0067,2023-12-20
MEM0067,2023-09-12
MEM0067,2024-04-21
MEM0067,2024-03-18
MEM0067,2024-04-06
MEM0067,2024-02-02
MEM0067,2023-08-30
MEM0067,2024-05-07
MEM0067,2023-08-07
MEM0067,2023-10-20
MEM0067,2024-04-10
MEM0067,2023-10-04
MEM0067,2024-12-11
MEM0067,2024-02-03
MEM0067,2024-11-09
MEM0067,2024-09-12
MEM0067,2023-08-14
MEM0067,2024-11-12
MEM0067,2023-07-26
MEM0067,2024-10-15
MEM0067,2023-07-17
MEM0067,2023-05-19
MEM0067,2024-07-11
MEM0067,2023-10-09
MEM0067,2023-09-14
MEM0067,2024-04-07
MEM0067,2024-06-12
MEM0067,2024-05-15
MEM0067,2024-11-14
MEM0067,2023-08-20
MEM0067,2024-01-25
MEM0067,2023-11-26
MEM0067,2023-07-23
MEM0067,2023-10-07
MEM0067,2024-01-07
MEM0067,2024-10-17
MEM0067,2024-10-24
MEM0067,2023-10-06
MEM0067,2023-10-06
MEM0067,2023-08-05
MEM0067,2024-07-11
MEM0067,2024-04-07
MEM0067,2024-08-27
MEM0067,2023-09-13
MEM0067,2024-07-28
MEM0067,2024-02-02
MEM0067,2024-12-13
MEM0067,2023-10-29
MEM0067,2023-06-23
MEM0067,2024-11-22
MEM0067,2024-04-24
MEM0067,2024-03-08
MEM0067,2023-06-20
MEM0067,2024-03-02
MEM0067,2024-06-16
MEM0067,2023-11-10
MEM0067,2023-09-11
MEM0067,2024-11-16
MEM0067,2024-10-23
MEM0067,2024-01-26
MEM0067,2023-08-31
MEM0067,2024-08-11
MEM0067,2023-09-26
MEM0067,2024-07-20
MEM0067,2023-11-21
MEM0067,2023-10-09
MEM0067,2024-09-03
MEM0067,2023-09-16
MEM0067,2023-09-30
MEM0067,2024-04-05
MEM0067,2023-07-15
MEM0067,2023-12-24
MEM0067,2024-04-03
MEM0067,2023-08-03
MEM0067,2024-04-03
MEM0067,2023-11-20
MEM0067,2023-10-13
MEM0067,2024-10-24
MEM0067,2023-09-03
MEM0067,2024-03-01
MEM0067,2024-11-30
MEM0067,2024-07-14
MEM0067,2023-07-12
MEM0067,2024-08-06
MEM0067,2024-09-30
MEM0067,2024-06-06
MEM0067,2024-02-15
MEM0067,2024-11-16
MEM0067,2023-09-22
MEM0067,2024-11-11
MEM0067,2024-12-15
MEM0067,2024-02-11
MEM0067,2024-12-03
MEM0067,2024-08-04
MEM0067,2023-07-31
MEM0068,2024-01-05
MEM0068,2024-02-13
MEM0068,2024-01-31
MEM0068,2023-12-19
MEM0068,2024-02-09
MEM0068,2023-12-28
MEM0068,2024-01-25
MEM0068,2024-02-20
MEM0068,2024-03-25
MEM0068,2024-03-03
MEM0068,2024-01-01
MEM0068,2024-03-08
MEM0068,2024-01-19
MEM0068,2024-01-29
MEM0068,2023-12-22
MEM0068,2024-03-02
MEM0068,2024-02-18
MEM0068,2024-03-25
MEM0068,2024-01-07
MEM0068,2024-01-03
MEM0068,2023-12-28
MEM0068,2024-02-06
MEM0068,2024-03-19
MEM0068,2024-02-05
MEM0068,2024-03-29
MEM0068,2024-02-25
MEM0068,2024-03-21
MEM0068,2024-02-02
MEM0068,2024-01-04
MEM0068,2023-12-22
MEM0068,2024-03-09
MEM0068,2024-01-12
MEM0068,2024-02-07
MEM0068,2024-04-01
MEM0068,2024-03-26
MEM0068,2024-02-02
MEM0068,2023-12-23
MEM0068,2024-02-13
MEM0068,2024-02-23
MEM0068,2023-12-27
MEM0068,2023-12-31
MEM0068,2024-02-18
MEM0068,2023-12-19
MEM0068,2024-02-23
MEM0068,2024-01-08
MEM0068,2024-02-07
MEM0068,2024-01-22
MEM0068,2023-12-25
MEM0068,2023-12-31
MEM0068,2023-12-19
MEM0068,2024-03-18
MEM0068,2024-02-24
MEM0068,2024-01-02
MEM0068,2024-01-11
MEM0068,2024-01-06
MEM0068,2024-02-26
MEM0068,2024-01-06
MEM0068,2023-12-27
MEM0068,2024-01-23
MEM0068,2024-02-26
MEM0068,2024-03-31
MEM0068,2024-03-13
MEM0068,2024-01-20
MEM0068,2023-12-30
MEM0068,2023-12-30
MEM0068,2023-12-26
MEM0068,2023-12-28
MEM0068,2024-01-23
MEM0068,2024-04-02
MEM0068,2024-01-19
MEM0068,2024-01-26
MEM0068,2023-12-26
MEM0068,2024-01-02
MEM0068,2024-01-02
MEM0068,2024-02-21
MEM0068,2024-02-16
MEM0068,2024-03-20
MEM0068,2023-12-17
MEM0068,2023-12-28
MEM0068,2024-03-28
MEM0068,2023-12-20
MEM0068,2024-01-27
MEM0068,2023-12-29
MEM0068,2024-03-23
MEM0068,2024-03-31
MEM0068,2024-03-10
MEM0068,2024-03-11
MEM0068,2023-12-20
MEM0068,2024-03-07
MEM0068,2024-02-23
MEM0068,2024-01-04
MEM0068,2023-12-18
MEM0068,2023-12-28
MEM0068,2024-03-06
MEM0068,2024-02-28
MEM0068,2024-03-23
MEM0068,2023-12-22
MEM0068,2023-12-24
MEM0068,2024-02-05
MEM0068,2023-12-27
MEM0068,2024-02-17
MEM0068,2024-02-11
MEM0068,2023-12-28
MEM0068,2024-02-27
MEM0068,2023-12-18
MEM0068,2023-12-24
MEM0068,2023-12-27
MEM0068,2024-02-07
MEM0068,2024-03-25
MEM0068,2023-12-26
MEM0068,2024-03-10
MEM0068,2024-03-09
MEM0068,2023-12-24
MEM0068,2024-01-21
MEM0068,2024-03-18
MEM0068,2024-03-31
MEM0068,2024-03-01
MEM0068,2023-12-30
MEM0068,2024-02-08
MEM0068,2024-03-10
MEM0068,2024-03-11
MEM0068,2024-01-06
MEM0068,2024-04-02
MEM0069,2023-11-09
MEM0069,2024-04-22
MEM0069,2024-03-05
MEM0069,2024-01-08
MEM0069,2023-08-16
MEM0069,2023-09-27
MEM0069,2023-08-16
MEM0069,2024-05-28
MEM0069,2023-11-25
MEM0069,2023-08-23
MEM0069,2024-03-01
MEM0069,2024-04-22
MEM0069,2023-08-23
MEM0069,2024-03-25
MEM0069,2023-10-31
MEM0069,2024-01-19
MEM0069,2024-03-07
MEM0069,2023-09-11
MEM0069,2023-08-29
MEM0069,2023-08-11
MEM0069,2024-04-17
MEM0069,2023-07-21
MEM0069,2024-02-08
MEM0069,2024-05-11
MEM0069,2024-03-03
MEM0069,2024-05-02
MEM0069,2024-04-26
MEM0069,2024-04-11
MEM0069,2023-09-15
MEM0069,2023-10-21
MEM0069,2023-12-30
MEM0069,2023-08-04
MEM0069,2024-02-22
MEM0069,2024-04-10
MEM0069,2023-07-28
MEM0069,2024-05-29
MEM0069,2024-04-07
MEM0069,2024-02-14
MEM0069,2023-08-29
MEM0069,2023-12-30
MEM0069,2024-02-20
MEM0069,2024-04-15
MEM0069,2023-09-05
MEM0069,2024-02-20
MEM0069,2024-04-17
MEM0069,2024-02-01
MEM0069,2024-03-17
MEM0069,2023-07-21
MEM0070,2024-11-29
MEM0070,2023-06-14
MEM0070,2024-10-22
MEM0070,2024-09-10
MEM0070,2024-01-21
MEM0070,2024-02-24
MEM0070,2024-05-27
MEM0070,2023-09-11
MEM0070,2023-08-04
MEM0070,2023-09-28
MEM0070,2023-09-20
MEM0070,2023-10-22
MEM0070,2023-08-29
MEM0070,2023-08-26
MEM0070,2024-08-24
MEM0070,2024-11-08
MEM0070,2023-04-29
MEM0070,2023-10-14
MEM0070,2023-12-18
MEM0070,2023-12-22
MEM0070,2023-11-24
MEM0070,2024-01-22
MEM0070,2023-08-05
MEM0070,2024-09-14
MEM0070,2024-08-29
MEM0070,2023-05-14
MEM0070,2023-07-08
MEM0070,2023-03-23
MEM0070,2024-05-01
MEM0070,2024-05-05
MEM0070,2023-09-16
MEM0070,2023-03-31
MEM0070,2024-02-20
MEM0070,2023-12-02
MEM0070,2023-06-16
MEM0070,2024-11-23
MEM0070,2023-11-23
MEM0070,2023-11-28
MEM0070,2024-10-26
MEM0070,2023-07-04
MEM0070,2024-11-01
MEM0070,2024-10-27
MEM0070,2024-07-15
MEM0070,2023-12-01
MEM0070,2024-12-16
MEM0070,2023-12-25
MEM0070,2023-06-14
MEM0070,2023-10-08
MEM0070,2023-04-03
MEM0070,2023-08-16
MEM0070,2023-11-27
MEM0070,2023-09-22
MEM0070,2024-02-10
MEM0070,2024-09-12
MEM0070,2024-04-18
MEM0070,2024-08-16
MEM0070,2024-06-19
MEM0071,2024-10-16
MEM0071,2023-12-28
MEM0071,2024-09-30
MEM0071,2023-02-09
MEM0071,2024-02-20
MEM0071,2023-12-21
MEM0071,2023-09-12
MEM0071,2023-05-23
MEM0071,2024-12-10
MEM0071,2024-07-30
MEM0071,2023-01-11
MEM0071,2024-09-11
MEM0071,2023-01-26
MEM0071,2024-02-25
MEM0071,2024-10-24
MEM0071,2023-08-09
MEM0071,2024-05-10
MEM0071,2023-08-25
MEM0071,2023-08-25
MEM0071,2023-08-07
MEM0071,2024-05-01
MEM0071,2024-04-05
MEM0071,2024-10-24
MEM0071,2024-09-26
MEM0071,2023-05-24
MEM0071,2023-07-08
MEM0071,2023-09-12
MEM0071,2023-03-09
MEM0071,2024-09-07
MEM0071,2023-12-02
MEM0071,2024-11-01
MEM0071,2024-02-13
MEM0071,2023-10-27
MEM0071,2024-08-24
MEM0071,2023-12-23
MEM0071,2023-09-13
MEM0071,2023-12-19
MEM0071,2024-06-04
MEM0071,2024-06-07
MEM0071,2024-11-24
MEM0071,2023-10-11
MEM0071,2023-11-08
MEM0071,2023-04-09
MEM0071,2023-07-16
MEM0071,2024-04-26
MEM0071,2023-08-14
MEM0071,2024-09-06
MEM0071,2024-09-09
MEM0071,2023-12-31
MEM0071,2024-01-03
MEM0071,2024-07-23
MEM0071,2024-08-12
MEM0071,2023-03-16
MEM0071,2023-02-11
MEM0071,2024-02-26
MEM0071,2023-06-30
MEM0071,2024-06-28
MEM0071,2023-03-12
MEM0071,2024-07-21
MEM0071,2023-04-15
MEM0071,2023-07-19
MEM0071,2023-04-11
MEM0071,2023-11-03
MEM0071,2024-08-08
MEM0071,2024-11-13
MEM0071,2024-01-12
MEM0071,2024-10-16
MEM0071,2024-11-08
MEM0071,2024-02-03
MEM0071,2023-08-09
MEM0071,2024-08-17
MEM0071,2023-07-01
MEM0071,2023-11-03
MEM0071,2024-06-05
MEM0071,2024-01-31
MEM0071,2023-01-04
MEM0071,2023-10-08
MEM0071,2023-08-03
MEM0071,2024-09-01
MEM0071,2024-02-24
MEM0071,2023-04-11
MEM0071,2024-06-04
MEM0071,2024-07-26
MEM0071,2023-11-05
MEM0071,2024-10-19
MEM0071,2024-05-24
MEM0071,2023-03-04
MEM0071,2024-09-24
MEM0071,2023-08-14
MEM0072,2024-06-19
MEM0072,2023-11-05
MEM0072,2023-05-10
MEM0072,2024-03-13
MEM0072,2024-11-20
MEM0072,2024-12-30
MEM0072,2023-06-20
MEM0072,2024-09-06
MEM0072,2023-09-26
MEM0072,2024-04-14
MEM0072,2023-12-19
MEM0072,2023-09-29
MEM0072,2023-07-11
MEM0072,2024-10-24
MEM0072,2024-07-01
MEM0072,2024-01-31
MEM0072,2023-09-09
MEM0072,2023-08-22
MEM0072,2024-06-18
MEM0072,2023-06-10
MEM0072,2023-10-28
MEM0072,2023-11-13
MEM0072,2024-10-24
MEM0072,2024-07-27
MEM0072,2023-12-15
MEM0072,2024-04-28
MEM0072,2023-12-07
MEM0072,2024-04-13
MEM0072,2023-09-27
MEM0072,2024-10-23
MEM0072,2023-06-02
MEM0072,2024-12-12
MEM0072,2024-04-26
MEM0072,2024-07-29
MEM0072,2023-07-01
MEM0072,2024-04-13
MEM0072,2024-07-16
MEM0072,2024-10-02
MEM0072,2024-07-07
MEM0072,2024-07-19
MEM0072,2024-08-02
MEM0072,2024-06-05
MEM0072,2023-11-12
MEM0072,2024-04-15
MEM0072,2023-08-04
MEM0072,2024-08-27
MEM0072,2024-11-20
MEM0072,2024-02-17
MEM0072,2024-07-24
MEM0072,2023-05-26
MEM0072,2024-05-31
MEM0072,2023-12-14
MEM0072,2023-07-05
MEM0072,2023-11-05
MEM0072,2023-09-10
MEM0072,2024-09-21
MEM0072,2023-09-24
MEM0072,2023-09-04
MEM0072,2023-05-19
MEM0072,2024-03-10
MEM0072,2024-05-19
MEM0072,2024-05-30
MEM0072,2023-05-27
MEM0072,2024-05-18
MEM0072,2023-11-04
MEM0072,2023-06-13
MEM0072,2024-06-05
MEM0072,2024-07-23
MEM0072,2023-05-01
MEM0072,2024-04-11
MEM0072,2024-02-06
MEM0072,2023-04-19
MEM0072,2024-06-13
MEM0072,2023-08-07
MEM0072,2024-11-12
MEM0072,2024-08-31
MEM0072,2024-10-09
MEM0072,2024-03-02
MEM0072,2023-06-06
MEM0072,2023-05-24
MEM0072,2024-02-03
MEM0072,2023-11-29
MEM0072,2024-07-08
MEM0072,2024-05-10
MEM0073,2023-12-12
MEM0073,2023-12-19
MEM0073,2023-10-25
MEM0073,2024-04-25
MEM0073,2023-11-13
MEM0073,2024-06-16
MEM0073,2024-02-17
MEM0073,2023-12-03
MEM0073,2023-11-22
MEM0073,2024-03-28
MEM0073,2023-11-26
MEM0073,2024-07-29
MEM0073,2024-12-13
MEM0073,2024-07-17
MEM0073,2024-03-09
MEM0073,2024-03-14
MEM0073,2023-11-27
MEM0073,2024-02-19
MEM0073,2024-07-27
MEM0073,2024-03-04
MEM0073,2024-02-13
MEM0073,2024-08-24
MEM0073,2023-12-31
MEM0073,2024-12-14
MEM0073,2024-05-03
MEM0073,2023-11-07
MEM0073,2024-12-01
MEM0073,2024-07-13
MEM0073,2024-10-07
MEM0073,2024-01-11
MEM0073,2024-06-17
MEM0073,2023-12-29
MEM0073,2024-06-13
MEM0073,2024-08-03
MEM0073,2024-10-14
MEM0073,2023-12-05
MEM0073,2024-12-10
MEM0073,2024-05-01
MEM0073,2023-10-16
MEM0073,2023-12-26
MEM0073,2024-01-30
MEM0073,2023-12-14
MEM0073,2024-08-02
MEM0073,2024-05-20
MEM0073,2024-10-01
MEM0073,2024-11-02
MEM0073,2024-03-25
MEM0073,2023-10-20
MEM0073,2024-02-28
MEM0073,2023-09-30
MEM0073,2024-01-23
MEM0073,2024-06-28
MEM0073,2023-10-13
MEM0073,2024-11-29
MEM0073,2024-04-10
MEM0073,2023-11-21
MEM0073,2023-12-27
MEM0073,2023-10-14
MEM0073,2024-10-13
MEM0073,2024-09-12
MEM0073,2024-04-05
MEM0073,2024-05-19
MEM0073,2024-10-16
MEM0073,2024-11-24
MEM0073,2024-06-28
MEM0073,2024-05-09
MEM0073,2024-05-15
MEM0073,2023-11-04
MEM0073,2024-08-13
MEM0073,2024-02-25
MEM0073,2024-01-30
MEM0073,2024-05-19
MEM0073,2023-11-19
MEM0073,2024-12-04
MEM0073,2024-03-15
MEM0073,2024-01-12
MEM0073,2024-09-13
MEM0073,2024-03-27
MEM0073,2024-12-07
MEM0073,2024-09-27
MEM0073,2024-04-10
MEM0073,2024-09-30
MEM0073,2024-10-02
MEM0073,2024-12-29
MEM0073,2023-12-21
MEM0073,2024-04-13
MEM0073,2024-08-27
MEM0073,2024-08-12
MEM0073,2024-06-26
MEM0073,2024-04-23
MEM0073,2024-10-20
MEM0073,2024-01-21
MEM0073,2024-04-03
MEM0073,2023-11-06
MEM0073,2023-11-06
MEM0073,2024-08-05
MEM0073,2024-06-27
MEM0073,2024-08-19
MEM0073,2023-10-12
MEM0073,2024-07-04
MEM0073,2024-11-29
MEM0073,2024-06-09
MEM0073,2023-11-27
MEM0073,2023-11-26
MEM0073,2024-01-03
MEM0073,2023-10-14
MEM0073,2023-10-12
MEM0073,2024-08-15
MEM0073,2024-11-21
MEM0073,2024-10-02
MEM0073,2024-05-28
MEM0073,2024-06-02
MEM0073,2024-12-23
MEM0073,2023-12-15
MEM0073,2023-11-03
MEM0073,2023-10-31
MEM0073,2024-11-22
MEM0073,2024-11-27
MEM0073,2024-10-17
MEM0073,2024-11-07
MEM0073,2024-04-09
MEM0073,2024-03-01
MEM0073,2024-04-16
MEM0073,2024-04-08
MEM0073,2024-04-28
MEM0073,2024-07-06
MEM0073,2024-12-25
MEM0073,2024-04-08
MEM0073,2024-07-28
MEM0073,2024-02-24
MEM0073,2023-10-09
MEM0073,2024-08-15
MEM0073,2024-02-18
MEM0073,2024-11-24
MEM0073,2023-11-21
MEM0073,2024-04-23
MEM0073,2024-06-19
MEM0073,2024-04-22
MEM0073,2023-10-12
MEM0073,2024-07-07
MEM0073,2024-09-03
MEM0073,2024-04-15
MEM0074,2023-07-16
MEM0074,2023-10-06
MEM0074,2023-09-03
MEM0074,2023-08-23
MEM0074,2023-10-06
MEM0074,2023-10-26
MEM0074,2023-06-29
MEM0074,2023-08-05
MEM0074,2023-10-20
MEM0074,2023-08-17
MEM0074,2023-09-23
MEM0074,2023-09-30
MEM0074,2023-10-21
MEM0074,2023-09-13
MEM0074,2023-10-09
MEM0074,2023-07-16
MEM0074,2023-07-07
MEM0074,2023-09-09
MEM0074,2023-08-30
MEM0074,2023-08-12
MEM0074,2023-08-29
MEM0074,2023-07-27
MEM0074,2023-07-24
MEM0074,2023-09-09
MEM0074,2023-06-23
MEM0074,2023-07-12
MEM0074,2023-08-06
MEM0074,2023-10-22
MEM0074,2023-08-13
MEM0074,2023-08-26
MEM0074,2023-09-15
MEM0074,2023-06-20
MEM0074,2023-09-22
MEM0074,2023-10-03
MEM0074,2023-10-05
MEM0074,2023-07-31
MEM0074,2023-09-29
MEM0074,2023-10-21
MEM0074,2023-09-30
MEM0074,2023-09-01
MEM0074,2023-10-05
MEM0074,2023-10-19
MEM0074,2023-07-06
MEM0074,2023-08-29
MEM0074,2023-08-20
MEM0074,2023-07-30
MEM0074,2023-10-16
MEM0074,2023-08-03
MEM0074,2023-08-16
MEM0074,2023-10-23
MEM0074,2023-08-02
MEM0074,2023-07-04
MEM0074,2023-09-05
MEM0074,2023-08-28
MEM0075,2023-03-31
MEM0075,2024-08-01
MEM0075,2024-08-17
MEM0075,2024-06-08
MEM0075,2023-12-14
MEM0075,2023-04-19
MEM0075,2024-12-04
MEM0075,2024-11-03
MEM0075,2024-06-18
MEM0075,2023-10-12
MEM0075,2024-01-27
MEM0075,2023-01-20
MEM0075,2023-06-03
MEM0075,2023-09-04
MEM0075,2024-09-07
MEM0075,2024-06-28
MEM0075,2023-03-09
MEM0075,2024-10-23
MEM0075,2023-12-07
MEM0075,2023-10-20
MEM0075,2024-07-05
MEM0075,2024-05-16
MEM0075,2024-06-15
MEM0075,2023-06-17
MEM0075,2024-05-13
MEM0075,2023-10-02
MEM0075,2023-12-06
MEM0075,2023-07-03
MEM0075,2024-12-04
MEM0075,2023-11-22
MEM0075,2024-05-09
MEM0075,2023-03-13
MEM0075,2024-09-27
MEM0075,2024-05-03
MEM0075,2023-11-08
MEM0075,2024-04-21
MEM0075,2023-12-06
MEM0075,2023-06-06
MEM0075,2024-11-13
MEM0075,2023-10-05
